Ride_Date,Customer_ID,Driver_ID,Ride_Distance_km,Ride_Duration_min,Surge_Multiplier,Base_Fare_USD,Total_Fare_USD,Customer_Rating,Ride_Status
2023-11-14 16:51:04.047409,CUST4131,DRIV656,19.66,33.6,2.0,13.51,27.02,4,Completed
2023-11-15 16:51:04.047409,CUST2464,DRIV940,2.35,4.07,1.5,18.32,27.48,3,Canceled
2024-10-13 16:51:04.047409,CUST4811,DRIV679,21.26,23.09,1.0,6.47,6.47,3,Completed
2024-06-22 16:51:04.047409,CUST9978,DRIV451,10.26,14.72,2.0,10.92,21.84,5,Completed
2024-07-24 16:51:04.047409,CUST5160,DRIV600,4.7,5.63,1.25,17.94,22.42,4,Canceled
2024-08-06 16:51:04.047409,CUST3429,DRIV599,5.3,7.5,1.0,8.42,8.42,1,Completed
2024-02-27 16:51:04.047409,CUST3614,DRIV810,15.74,27.37,1.0,18.33,18.33,5,Completed
2024-08-08 16:51:04.047409,CUST4597,DRIV808,18.1,20.18,1.0,8.04,8.04,5,Completed
2024-02-04 16:51:04.047409,CUST9910,DRIV806,21.4,32.76,1.0,14.29,14.29,4,Completed
2024-04-08 16:51:04.047409,CUST4001,DRIV385,13.94,23.47,1.5,19.97,29.96,2,Completed
2023-10-21 16:51:04.047409,CUST8038,DRIV580,26.08,34.36,1.0,9.7,9.7,3,Completed
2024-05-10 16:51:04.047409,CUST9265,DRIV600,2.99,4.82,1.0,16.07,16.07,3,Completed
2023-12-07 16:51:04.047409,CUST1152,DRIV191,4.52,4.59,2.0,6.6,13.2,5,Completed
2024-06-23 16:51:04.047409,CUST9224,DRIV289,7.61,10.64,1.0,10.49,10.49,5,Completed
2024-06-06 16:51:04.047409,CUST2223,DRIV866,3.95,4.33,1.0,11.62,11.62,5,Completed
2024-01-18 16:51:04.047409,CUST8445,DRIV386,22.92,29.92,1.0,19.93,19.93,5,Completed
2024-01-30 16:51:04.047409,CUST5361,DRIV317,11.52,11.79,1.25,15.16,18.95,4,Completed
2024-07-05 16:51:04.047409,CUST5020,DRIV333,18.52,20.91,1.25,18.25,22.81,4,No-show
2023-12-25 16:51:04.047409,CUST8396,DRIV179,23.18,34.07,1.25,16.49,20.61,2,Completed
2023-11-03 16:51:04.047409,CUST2643,DRIV214,16.87,23.61,1.25,8.87,11.09,5,Completed
2024-06-07 16:51:04.047409,CUST5654,DRIV410,16.47,30.93,1.25,11.95,14.94,4,Completed
2024-04-14 16:51:04.047409,CUST9969,DRIV978,14.06,16.65,1.25,14.01,17.51,4,Completed
2023-11-24 16:51:04.047409,CUST2241,DRIV248,21.17,27.7,1.25,14.1,17.62,3,Completed
2023-12-14 16:51:04.047409,CUST8568,DRIV405,16.36,19.26,1.25,11.34,14.18,5,Completed
2024-02-17 16:51:04.047409,CUST2150,DRIV963,12.7,24.98,1.5,8.23,12.34,4,No-show
2024-03-19 16:51:04.047409,CUST6604,DRIV996,18.92,37.67,1.0,13.33,13.33,2,Completed
2024-07-30 16:51:04.047409,CUST6611,DRIV338,28.88,46.94,1.0,15.66,15.66,4,Completed
2024-05-25 16:51:04.047409,CUST7849,DRIV953,24.44,26.12,1.0,14.71,14.71,4,Canceled
2024-04-08 16:51:04.047409,CUST1780,DRIV192,13.97,18.56,1.0,7.34,7.34,4,Completed
2024-06-04 16:51:04.047409,CUST7724,DRIV904,18.62,33.5,2.0,11.28,22.56,5,Completed
2024-08-15 16:51:04.047409,CUST1712,DRIV966,12.35,18.98,1.0,11.01,11.01,4,Completed
2024-05-19 16:51:04.047409,CUST5913,DRIV805,16.09,25.13,1.0,7.28,7.28,3,Canceled
2024-10-13 16:51:04.047409,CUST7111,DRIV528,22.28,43.58,1.25,13.0,16.25,4,Completed
2024-07-29 16:51:04.047409,CUST7578,DRIV590,25.3,27.46,2.5,8.33,20.82,5,Completed
2023-12-14 16:51:04.047409,CUST2227,DRIV916,2.78,5.34,1.0,10.91,10.91,5,Completed
2023-10-24 16:51:04.047409,CUST7451,DRIV428,5.78,10.86,1.5,8.12,12.18,4,Completed
2024-02-19 16:51:04.047409,CUST7812,DRIV617,17.83,23.4,2.5,6.59,16.48,4,Completed
2024-01-21 16:51:04.047409,CUST6463,DRIV896,21.4,28.69,2.0,19.74,39.48,5,Canceled
2023-11-18 16:51:04.047409,CUST9798,DRIV410,20.16,23.62,1.5,19.34,29.01,4,Completed
2023-12-27 16:51:04.047409,CUST3505,DRIV287,8.24,8.85,2.0,5.52,11.04,4,Completed
2024-01-09 16:51:04.047409,CUST9733,DRIV801,19.98,28.11,1.25,13.96,17.45,4,Completed
2024-02-27 16:51:04.047409,CUST7649,DRIV466,14.4,18.19,1.0,12.8,12.8,3,Completed
2023-10-19 16:51:04.047409,CUST4075,DRIV794,8.1,11.98,1.0,14.94,14.94,2,Completed
2023-12-07 16:51:04.047409,CUST3574,DRIV817,26.66,50.7,1.5,9.13,13.7,4,Completed
2024-06-23 16:51:04.047409,CUST3466,DRIV288,16.37,16.85,1.0,6.32,6.32,2,Completed
2024-02-08 16:51:04.047409,CUST7952,DRIV542,26.01,39.95,1.0,13.39,13.39,5,Completed
2024-09-29 16:51:04.047409,CUST1456,DRIV581,13.12,19.71,1.25,12.22,15.28,4,Completed
2024-01-08 16:51:04.047409,CUST4018,DRIV737,19.35,32.91,1.0,9.51,9.51,3,Completed
2024-07-30 16:51:04.047409,CUST2934,DRIV895,24.69,47.84,1.25,6.51,8.14,5,Completed
2023-11-29 16:51:04.047409,CUST8257,DRIV514,10.54,13.91,1.25,11.17,13.96,4,Completed
2024-03-29 16:51:04.047409,CUST3084,DRIV802,25.87,32.83,1.0,18.69,18.69,5,Completed
2024-08-26 16:51:04.047409,CUST5280,DRIV763,11.19,13.93,1.25,15.74,19.68,5,Completed
2024-10-04 16:51:04.047409,CUST7081,DRIV986,6.86,8.97,1.0,11.66,11.66,2,Completed
2024-09-03 16:51:04.047409,CUST7086,DRIV548,22.46,25.14,1.0,15.86,15.86,4,Completed
2024-03-30 16:51:04.047409,CUST6255,DRIV721,10.71,10.76,2.0,13.3,26.6,4,Completed
2024-10-08 16:51:04.047409,CUST8225,DRIV552,28.65,34.1,2.0,18.8,37.6,4,Completed
2024-03-23 16:51:04.047409,CUST1530,DRIV132,24.33,43.79,1.0,17.81,17.81,5,Completed
2024-02-02 16:51:04.047409,CUST6852,DRIV704,7.68,12.44,1.0,18.06,18.06,4,Completed
2023-11-20 16:51:04.047409,CUST6499,DRIV395,29.61,43.73,1.5,15.58,23.37,3,Canceled
2023-12-30 16:51:04.047409,CUST7593,DRIV186,11.55,21.02,1.0,17.59,17.59,5,Completed
2024-02-28 16:51:04.047409,CUST1836,DRIV837,17.18,21.6,1.0,15.89,15.89,5,Completed
2024-09-06 16:51:04.047409,CUST5793,DRIV741,3.13,5.56,1.25,7.73,9.66,3,Completed
2024-05-13 16:51:04.047409,CUST5665,DRIV684,2.21,2.36,1.0,8.38,8.38,4,Completed
2024-06-24 16:51:04.047409,CUST8860,DRIV393,9.57,17.33,1.0,6.35,6.35,4,Completed
2024-02-23 16:51:04.047409,CUST4998,DRIV326,1.36,2.23,1.0,17.48,17.48,5,Completed
2023-10-22 16:51:04.047409,CUST2357,DRIV643,9.05,17.65,1.0,9.99,9.99,1,Completed
2024-10-10 16:51:04.047409,CUST8268,DRIV348,16.15,25.55,2.0,7.91,15.82,5,Canceled
2023-10-20 16:51:04.047409,CUST1414,DRIV867,21.04,21.16,1.0,14.07,14.07,3,Completed
2024-08-29 16:51:04.047409,CUST8302,DRIV701,8.29,11.24,2.0,7.34,14.68,4,Completed
2024-03-13 16:51:04.047409,CUST3400,DRIV368,12.81,18.11,1.0,5.3,5.3,5,Completed
2023-10-21 16:51:04.047409,CUST1604,DRIV229,12.1,13.91,1.0,16.64,16.64,5,Completed
2024-03-19 16:51:04.047409,CUST6200,DRIV507,10.5,17.24,1.25,9.06,11.32,5,Completed
2024-02-19 16:51:04.047409,CUST5795,DRIV762,12.27,18.6,1.25,16.59,20.74,4,Completed
2024-06-03 16:51:04.047409,CUST5663,DRIV479,15.15,26.83,1.25,11.47,14.34,4,Completed
2024-07-24 16:51:04.047409,CUST2879,DRIV675,6.76,7.36,2.0,15.3,30.6,2,Completed
2023-12-08 16:51:04.047409,CUST6985,DRIV661,14.47,24.27,1.25,11.29,14.11,2,Canceled
2024-03-11 16:51:04.047409,CUST6183,DRIV221,8.55,12.74,1.25,19.77,24.71,5,Completed
2023-11-22 16:51:04.047409,CUST6765,DRIV502,2.84,4.64,1.0,15.07,15.07,4,Completed
2023-12-16 16:51:04.047409,CUST2166,DRIV866,7.19,13.7,1.0,17.68,17.68,4,Completed
2024-08-11 16:51:04.047409,CUST9547,DRIV656,28.09,48.28,1.0,6.7,6.7,5,No-show
2024-04-26 16:51:04.047409,CUST9694,DRIV159,15.65,17.65,1.25,16.76,20.95,3,Completed
2024-07-14 16:51:04.047409,CUST1047,DRIV497,29.49,37.98,1.0,5.35,5.35,4,Completed
2024-06-13 16:51:04.047409,CUST9544,DRIV867,7.53,14.29,1.0,10.12,10.12,4,Completed
2024-02-09 16:51:04.047409,CUST9378,DRIV364,9.47,12.33,1.25,14.45,18.06,5,Completed
2024-05-19 16:51:04.047409,CUST8207,DRIV323,19.57,25.58,1.0,8.93,8.93,3,Completed
2023-11-12 16:51:04.047409,CUST1367,DRIV259,11.31,18.9,1.25,5.21,6.51,4,Completed
2024-05-16 16:51:04.047409,CUST2712,DRIV666,11.47,13.4,1.0,8.75,8.75,4,Completed
2024-10-09 16:51:04.047409,CUST3856,DRIV137,25.47,40.85,1.0,19.45,19.45,3,Completed
2024-02-13 16:51:04.047409,CUST9544,DRIV396,1.85,3.01,1.0,11.99,11.99,4,Canceled
2024-03-01 16:51:04.047409,CUST5520,DRIV181,20.32,35.16,2.0,7.06,14.12,2,No-show
2023-11-07 16:51:04.047409,CUST8550,DRIV278,26.53,46.51,1.25,13.42,16.77,4,Completed
2024-04-25 16:51:04.047409,CUST8456,DRIV141,6.05,10.75,1.0,11.96,11.96,4,Completed
2023-11-27 16:51:04.047409,CUST8259,DRIV213,12.7,24.03,1.25,19.78,24.72,5,Completed
2024-01-29 16:51:04.047409,CUST2987,DRIV827,24.46,24.64,2.5,19.44,48.6,2,Completed
2023-11-05 16:51:04.047409,CUST8880,DRIV325,16.52,27.85,1.0,12.17,12.17,5,Completed
2023-11-10 16:51:04.047409,CUST9420,DRIV859,11.37,18.19,1.25,6.35,7.94,5,Completed
2024-04-13 16:51:04.047409,CUST3710,DRIV898,19.15,19.87,1.0,6.25,6.25,3,Canceled
2024-06-10 16:51:04.047409,CUST8216,DRIV783,10.42,15.31,1.0,8.69,8.69,2,Canceled
2024-01-21 16:51:04.047409,CUST6103,DRIV851,19.16,37.62,1.5,16.31,24.46,1,Completed
2024-02-14 16:51:04.047409,CUST2224,DRIV447,5.21,7.61,1.0,18.22,18.22,5,Completed
2024-08-02 16:51:04.047409,CUST2308,DRIV164,7.54,10.48,1.0,11.43,11.43,4,Completed
2024-04-26 16:51:04.047409,CUST4418,DRIV436,1.43,1.75,1.5,16.1,24.15,4,Completed
2024-01-31 16:51:04.047409,CUST6683,DRIV578,6.35,12.08,1.25,16.06,20.08,4,Completed
2024-01-21 16:51:04.047409,CUST2246,DRIV131,4.79,4.95,1.0,13.04,13.04,5,Completed
2024-06-05 16:51:04.047409,CUST4520,DRIV828,18.34,31.38,1.0,6.44,6.44,3,Completed
2024-08-02 16:51:04.047409,CUST1097,DRIV181,28.39,35.47,1.25,15.64,19.55,3,Completed
2023-12-15 16:51:04.047409,CUST3646,DRIV199,7.25,12.7,1.5,13.73,20.6,4,Completed
2024-07-03 16:51:04.047409,CUST6728,DRIV800,4.75,8.66,1.0,5.77,5.77,4,Completed
2024-01-13 16:51:04.047409,CUST1677,DRIV310,16.52,26.18,1.0,16.63,16.63,4,Completed
2024-02-11 16:51:04.047409,CUST1183,DRIV901,6.25,6.31,1.0,9.38,9.38,2,Completed
2024-02-07 16:51:04.047409,CUST8557,DRIV164,16.71,23.82,1.25,9.13,11.41,1,Completed
2023-12-20 16:51:04.047409,CUST2384,DRIV862,15.63,20.3,1.0,7.06,7.06,4,Completed
2024-05-14 16:51:04.047409,CUST2865,DRIV744,1.56,2.59,2.0,10.22,20.44,5,Canceled
2024-06-22 16:51:04.047409,CUST1918,DRIV370,28.97,54.04,1.25,7.49,9.36,4,Completed
2023-12-17 16:51:04.047409,CUST1897,DRIV927,6.84,13.07,1.5,6.01,9.02,5,Completed
2024-05-19 16:51:04.047409,CUST5320,DRIV727,26.95,33.43,2.0,7.6,15.2,5,Completed
2023-12-27 16:51:04.047409,CUST4518,DRIV201,12.11,17.44,1.0,5.81,5.81,2,Completed
2024-08-19 16:51:04.047409,CUST9274,DRIV852,5.59,10.51,1.25,11.22,14.02,2,Completed
2024-08-09 16:51:04.047409,CUST1405,DRIV769,4.1,6.03,1.0,11.49,11.49,5,Canceled
2024-05-17 16:51:04.047409,CUST3376,DRIV999,15.81,18.05,2.5,13.51,33.78,4,Completed
2024-10-08 16:51:04.047409,CUST2852,DRIV546,11.49,16.98,1.25,19.38,24.22,4,Completed
2024-07-25 16:51:04.047409,CUST4761,DRIV284,27.61,44.49,1.0,5.76,5.76,5,Completed
2023-11-20 16:51:04.047409,CUST1174,DRIV158,6.84,12.65,1.0,6.9,6.9,4,Completed
2024-09-19 16:51:04.047409,CUST4945,DRIV349,21.99,26.76,1.0,10.05,10.05,3,Completed
2024-06-13 16:51:04.047409,CUST9601,DRIV993,6.39,12.49,1.25,17.9,22.38,1,No-show
2024-04-05 16:51:04.047409,CUST5148,DRIV353,26.28,46.73,1.0,18.01,18.01,4,Canceled
2024-03-23 16:51:04.047409,CUST4070,DRIV263,15.8,20.06,1.0,10.45,10.45,3,Completed
2024-07-28 16:51:04.047409,CUST3214,DRIV976,25.1,49.64,1.5,10.3,15.45,3,Completed
2023-12-04 16:51:04.047409,CUST3024,DRIV450,13.69,26.58,2.5,19.82,49.55,3,Completed
2024-03-13 16:51:04.047409,CUST6207,DRIV495,6.08,10.59,1.0,14.77,14.77,4,Completed
2024-03-16 16:51:04.047409,CUST1251,DRIV179,16.64,25.93,1.0,19.42,19.42,3,Completed
2023-12-23 16:51:04.047409,CUST3970,DRIV687,8.9,17.1,1.5,12.55,18.83,2,Completed
2024-09-14 16:51:04.047409,CUST9046,DRIV942,6.35,9.16,1.0,9.43,9.43,4,Completed
2024-02-21 16:51:04.047409,CUST6413,DRIV279,27.21,38.79,1.5,10.14,15.21,1,Canceled
2024-02-07 16:51:04.047409,CUST7359,DRIV878,16.99,23.4,1.25,6.65,8.31,4,Completed
2024-04-11 16:51:04.047409,CUST1196,DRIV354,24.21,44.17,1.5,11.39,17.08,4,Completed
2024-01-05 16:51:04.047409,CUST6541,DRIV829,23.5,27.16,1.0,13.44,13.44,5,Completed
2024-09-23 16:51:04.047409,CUST3441,DRIV931,1.03,1.1,1.5,14.49,21.74,4,Completed
2023-12-07 16:51:04.047409,CUST6111,DRIV547,26.69,34.89,1.0,16.86,16.86,2,Completed
2024-03-27 16:51:04.047409,CUST5619,DRIV753,23.43,45.55,1.5,8.28,12.42,5,Completed
2024-05-12 16:51:04.047409,CUST5946,DRIV728,8.79,12.81,1.5,17.09,25.64,1,Completed
2023-11-12 16:51:04.047409,CUST1320,DRIV842,7.65,10.0,1.25,13.5,16.88,5,Completed
2023-12-29 16:51:04.047409,CUST3060,DRIV220,2.65,2.79,1.0,7.01,7.01,5,Completed
2024-02-06 16:51:04.047409,CUST2164,DRIV388,3.68,6.12,1.0,12.12,12.12,5,Completed
2024-09-25 16:51:04.047409,CUST6396,DRIV467,6.64,10.19,1.0,18.23,18.23,4,Completed
2024-09-06 16:51:04.047409,CUST4155,DRIV861,1.1,1.97,2.0,8.69,17.38,5,Completed
2024-01-12 16:51:04.047409,CUST3050,DRIV966,10.16,14.29,1.0,13.55,13.55,4,Completed
2024-03-20 16:51:04.047409,CUST3321,DRIV908,27.74,48.35,1.25,8.62,10.77,2,Completed
2024-06-27 16:51:04.047409,CUST2376,DRIV964,17.1,20.2,1.25,6.33,7.91,4,Completed
2024-03-22 16:51:04.047409,CUST9347,DRIV119,17.84,30.48,1.25,19.65,24.56,4,Completed
2024-05-07 16:51:04.047409,CUST1899,DRIV294,7.87,9.88,1.0,19.82,19.82,5,Completed
2024-07-13 16:51:04.047409,CUST5258,DRIV715,7.53,13.68,2.0,11.09,22.18,4,Completed
2024-06-19 16:51:04.047409,CUST4904,DRIV473,11.65,19.08,1.25,8.06,10.08,5,Completed
2024-08-03 16:51:04.047409,CUST5879,DRIV594,8.6,12.46,1.0,9.18,9.18,4,Completed
2023-12-24 16:51:04.047409,CUST7553,DRIV391,25.89,29.24,1.0,6.13,6.13,1,Completed
2024-06-26 16:51:04.047409,CUST3103,DRIV146,6.15,7.66,1.0,16.54,16.54,4,Completed
2023-11-30 16:51:04.047409,CUST1473,DRIV411,20.57,23.92,1.0,18.45,18.45,4,Completed
2024-07-26 16:51:04.047409,CUST3709,DRIV848,15.2,20.92,1.0,11.47,11.47,4,Completed
2024-04-14 16:51:04.047409,CUST6664,DRIV495,20.64,25.41,2.0,12.47,24.94,2,Completed
2024-04-16 16:51:04.047409,CUST9274,DRIV335,25.21,35.22,2.0,7.46,14.92,4,Completed
2023-11-23 16:51:04.047409,CUST1599,DRIV236,10.9,21.17,1.0,16.94,16.94,3,No-show
2024-02-12 16:51:04.047409,CUST4593,DRIV751,16.68,17.53,1.0,19.45,19.45,2,Completed
2024-06-13 16:51:04.047409,CUST1672,DRIV811,15.47,17.48,1.0,14.21,14.21,4,Completed
2023-11-14 16:51:04.047409,CUST1973,DRIV652,11.82,17.95,1.25,18.47,23.09,4,Canceled
2024-02-01 16:51:04.047409,CUST7741,DRIV640,24.55,42.75,1.25,15.28,19.1,3,Completed
2024-10-11 16:51:04.047409,CUST4519,DRIV793,1.3,1.67,1.5,12.51,18.76,4,Completed
2024-04-14 16:51:04.047409,CUST8150,DRIV375,9.99,17.96,1.0,19.43,19.43,1,Canceled
2024-10-15 16:51:04.047409,CUST8821,DRIV519,25.13,30.68,1.0,8.14,8.14,4,Completed
2024-08-10 16:51:04.047409,CUST4242,DRIV241,26.29,50.73,1.0,13.57,13.57,3,Completed
2024-06-05 16:51:04.047409,CUST3672,DRIV194,21.12,32.82,2.0,5.08,10.16,3,Canceled
2024-08-19 16:51:04.047409,CUST6362,DRIV927,10.88,13.47,1.25,15.48,19.35,5,No-show
2024-06-08 16:51:04.047409,CUST5910,DRIV675,24.85,38.44,1.0,11.6,11.6,3,Completed
2024-07-21 16:51:04.047409,CUST8251,DRIV988,3.44,6.64,1.0,6.23,6.23,3,Completed
2023-10-26 16:51:04.047409,CUST7982,DRIV392,8.7,15.97,1.0,17.16,17.16,5,Completed
2024-07-30 16:51:04.047409,CUST7772,DRIV194,3.68,5.65,1.0,12.23,12.23,4,Canceled
2024-06-27 16:51:04.047409,CUST3212,DRIV902,4.2,4.9,1.0,6.24,6.24,4,Completed
2024-07-03 16:51:04.047409,CUST6752,DRIV850,18.2,35.35,2.5,14.31,35.78,5,Completed
2024-09-06 16:51:04.047409,CUST5063,DRIV260,3.09,5.8,1.0,18.01,18.01,3,Completed
2024-03-14 16:51:04.047409,CUST7711,DRIV732,20.72,20.98,1.25,8.21,10.26,5,Completed
2023-12-08 16:51:04.047409,CUST3059,DRIV254,11.12,11.93,2.0,14.74,29.48,4,No-show
2024-06-08 16:51:04.047409,CUST2907,DRIV745,2.62,3.84,1.25,12.69,15.86,4,Completed
2024-07-06 16:51:04.047409,CUST3768,DRIV274,9.28,14.56,1.0,10.14,10.14,2,Completed
2024-05-19 16:51:04.047409,CUST1220,DRIV712,12.58,19.64,2.0,5.53,11.06,2,Completed
2024-06-15 16:51:04.047409,CUST2325,DRIV248,11.63,18.79,1.5,11.47,17.21,5,Completed
2024-08-29 16:51:04.047409,CUST3109,DRIV996,15.79,26.6,1.0,6.19,6.19,4,Completed
2024-09-14 16:51:04.047409,CUST1153,DRIV752,15.58,30.19,1.25,6.54,8.18,4,Completed
2024-02-09 16:51:04.047409,CUST9581,DRIV598,11.43,15.98,1.25,12.0,15.0,5,Completed
2024-08-28 16:51:04.047409,CUST8106,DRIV489,27.08,27.86,1.0,15.92,15.92,4,Completed
2024-02-05 16:51:04.047409,CUST5752,DRIV420,7.38,11.55,1.0,7.77,7.77,5,Completed
2024-05-27 16:51:04.047409,CUST5085,DRIV379,10.87,17.07,1.25,5.29,6.61,4,Completed
2024-08-18 16:51:04.047409,CUST4628,DRIV563,17.06,21.03,1.0,15.9,15.9,3,Completed
2024-02-07 16:51:04.047409,CUST8110,DRIV887,8.11,12.34,1.0,13.48,13.48,5,Completed
2024-08-05 16:51:04.047409,CUST3266,DRIV798,5.36,10.17,1.0,6.48,6.48,4,Completed
2024-03-20 16:51:04.047409,CUST8948,DRIV912,1.18,1.92,1.0,12.26,12.26,4,Completed
2024-08-17 16:51:04.047409,CUST4006,DRIV833,28.41,49.35,1.25,11.51,14.39,5,Completed
2024-08-13 16:51:04.047409,CUST1507,DRIV978,23.74,39.3,1.0,12.87,12.87,4,Completed
2024-09-21 16:51:04.047409,CUST9955,DRIV939,26.78,35.6,1.25,11.72,14.65,5,Completed
2024-04-03 16:51:04.047409,CUST6923,DRIV584,2.17,2.56,1.0,9.99,9.99,4,Completed
2024-06-25 16:51:04.047409,CUST1978,DRIV287,3.13,4.33,1.25,6.71,8.39,5,Completed
2024-01-20 16:51:04.047409,CUST7110,DRIV553,17.01,28.74,1.25,5.16,6.45,3,Completed
2023-11-02 16:51:04.047409,CUST7296,DRIV517,1.67,2.39,1.0,19.14,19.14,1,Completed
2023-12-24 16:51:04.047409,CUST6319,DRIV307,8.87,12.91,1.0,5.44,5.44,2,Completed
2023-11-13 16:51:04.047409,CUST8708,DRIV643,29.21,50.27,1.0,7.09,7.09,5,Completed
2024-01-31 16:51:04.047409,CUST1393,DRIV342,11.37,18.78,1.0,7.16,7.16,1,Completed
2024-03-28 16:51:04.047409,CUST5331,DRIV499,29.4,54.08,1.25,15.05,18.81,3,Completed
2024-01-09 16:51:04.047409,CUST5816,DRIV985,4.44,8.1,1.5,6.34,9.51,5,Completed
2023-12-19 16:51:04.047409,CUST7572,DRIV914,12.17,14.02,2.5,13.01,32.52,2,Completed
2023-11-18 16:51:04.047409,CUST5384,DRIV423,1.17,1.69,1.25,12.62,15.77,3,Completed
2024-03-20 16:51:04.047409,CUST4767,DRIV253,18.15,23.64,1.0,8.8,8.8,4,Completed
2024-07-20 16:51:04.047409,CUST8815,DRIV969,10.91,21.51,1.25,13.08,16.35,5,Canceled
2023-12-06 16:51:04.047409,CUST7676,DRIV828,15.62,21.66,1.0,9.9,9.9,5,Completed
2023-12-17 16:51:04.047409,CUST1046,DRIV421,24.05,37.98,1.5,10.05,15.08,5,Completed
2024-02-27 16:51:04.047409,CUST7755,DRIV658,16.98,26.23,1.25,14.45,18.06,4,Completed
2024-05-18 16:51:04.047409,CUST7849,DRIV743,20.29,34.79,1.5,8.15,12.23,3,Completed
2024-07-14 16:51:04.047409,CUST8071,DRIV587,14.69,16.85,1.25,8.34,10.42,4,Completed
2024-09-05 16:51:04.047409,CUST8323,DRIV535,22.69,44.47,1.0,5.88,5.88,4,Canceled
2023-12-02 16:51:04.047409,CUST3847,DRIV273,18.47,19.91,1.25,14.16,17.7,4,Completed
2024-02-19 16:51:04.047409,CUST5696,DRIV764,26.11,42.86,1.0,19.22,19.22,4,Completed
2024-07-17 16:51:04.047409,CUST7393,DRIV649,22.92,45.73,2.0,8.81,17.62,4,Completed
2024-08-13 16:51:04.047409,CUST4958,DRIV322,7.73,15.04,1.0,18.25,18.25,4,Completed
2024-02-11 16:51:04.047409,CUST9847,DRIV293,16.21,20.14,2.0,5.2,10.4,5,Completed
2024-02-19 16:51:04.047409,CUST6130,DRIV480,26.37,37.85,1.0,17.8,17.8,5,No-show
2023-11-24 16:51:04.047409,CUST3238,DRIV134,25.91,39.18,1.25,17.35,21.69,5,Completed
2024-02-03 16:51:04.047409,CUST4049,DRIV437,14.84,17.72,1.0,12.28,12.28,2,Canceled
2024-07-12 16:51:04.047409,CUST7887,DRIV505,10.1,17.93,1.0,9.08,9.08,5,Completed
2024-05-25 16:51:04.047409,CUST7107,DRIV748,7.11,10.7,2.0,8.12,16.24,3,Completed
2024-01-27 16:51:04.047409,CUST2439,DRIV201,6.64,8.49,1.0,7.08,7.08,5,Completed
2024-10-02 16:51:04.047409,CUST8683,DRIV741,5.17,9.91,1.0,13.42,13.42,5,Completed
2024-09-19 16:51:04.047409,CUST5765,DRIV894,29.99,36.65,1.25,13.34,16.68,4,Completed
2024-03-13 16:51:04.047409,CUST2806,DRIV186,20.22,25.12,1.25,10.03,12.54,4,Completed
2024-08-07 16:51:04.047409,CUST5935,DRIV113,10.12,19.64,2.0,16.75,33.5,5,Completed
2023-12-26 16:51:04.047409,CUST5258,DRIV593,9.5,12.16,1.25,10.45,13.06,4,Completed
2024-02-05 16:51:04.047409,CUST1233,DRIV109,9.86,17.42,1.0,17.24,17.24,4,Completed
2024-03-31 16:51:04.047409,CUST8536,DRIV559,26.3,37.52,1.25,19.74,24.67,5,Completed
2024-10-07 16:51:04.047409,CUST3644,DRIV713,15.88,27.13,1.5,16.36,24.54,5,Completed
2024-09-26 16:51:04.047409,CUST1156,DRIV316,8.87,17.74,2.5,19.1,47.75,3,Completed
2024-10-06 16:51:04.047409,CUST1098,DRIV380,24.15,42.2,1.0,7.26,7.26,4,Completed
2023-12-25 16:51:04.047409,CUST2767,DRIV813,22.76,33.93,1.0,13.81,13.81,5,Completed
2024-03-08 16:51:04.047409,CUST9630,DRIV214,14.56,24.49,1.0,5.86,5.86,4,Completed
2024-08-23 16:51:04.047409,CUST9481,DRIV154,20.97,31.05,1.5,10.08,15.12,5,Completed
2024-01-26 16:51:04.047409,CUST9617,DRIV551,22.41,39.84,1.0,8.46,8.46,2,Completed
2024-06-23 16:51:04.047409,CUST7170,DRIV268,2.44,2.53,1.0,18.97,18.97,5,Completed
2023-12-14 16:51:04.047409,CUST9337,DRIV301,26.39,37.03,1.0,17.94,17.94,4,Completed
2023-11-09 16:51:04.047409,CUST1924,DRIV409,9.32,10.18,1.0,12.51,12.51,4,Completed
2024-03-08 16:51:04.047409,CUST3522,DRIV715,29.45,38.02,1.0,11.01,11.01,4,Completed
2023-12-07 16:51:04.047409,CUST4383,DRIV958,27.34,50.44,1.0,8.04,8.04,2,Completed
2024-06-11 16:51:04.047409,CUST3126,DRIV154,1.56,1.77,1.25,12.83,16.04,5,Completed
2024-05-08 16:51:04.047409,CUST9426,DRIV833,19.01,27.67,2.5,18.48,46.2,5,No-show
2024-01-21 16:51:04.047409,CUST5803,DRIV621,28.99,57.97,1.25,11.56,14.45,4,Completed
2024-07-28 16:51:04.047409,CUST7956,DRIV520,17.38,31.48,1.0,18.78,18.78,3,Completed
2024-04-05 16:51:04.047409,CUST2412,DRIV733,18.85,27.19,1.25,8.97,11.21,5,Completed
2024-10-11 16:51:04.047409,CUST6266,DRIV550,28.0,35.93,1.25,19.51,24.39,5,Completed
2023-12-10 16:51:04.047409,CUST5051,DRIV904,17.61,27.92,1.0,13.34,13.34,5,Completed
2023-10-21 16:51:04.047409,CUST6661,DRIV193,8.09,14.48,1.5,16.87,25.3,5,Completed
2024-02-22 16:51:04.047409,CUST4532,DRIV464,14.35,21.03,2.5,17.5,43.75,5,Completed
2024-09-14 16:51:04.047409,CUST8290,DRIV226,11.15,14.22,1.0,8.16,8.16,4,Completed
2023-10-21 16:51:04.047409,CUST3369,DRIV769,5.85,10.3,1.0,7.33,7.33,4,Completed
